wind_scen,price_scen,imb_scen,profit_EUR
w11,p6,i4,553946.81228125
w11,p7,i1,396071.00365558505
w11,p7,i2,421268.4524534574
w11,p7,i3,385966.38471409574
w11,p7,i4,462126.00044281915
w11,p8,i1,38435.469688829784
w11,p8,i2,40758.283859042545
w11,p8,i3,35092.50455585106
w11,p8,i4,43846.69353989361
w11,p9,i1,19090.966630984043
w11,p9,i2,19905.89074800532
w11,p9,i3,18586.848434175532
w11,p9,i4,23024.86870545213
w11,p10,i1,167435.54846143618
w11,p10,i2,176135.68042952128
w11,p10,i3,162516.60328590425
w11,p10,i4,199127.3020199468
w11,p11,i1,366849.7896868351
w11,p11,i2,374566.03496874997
w11,p11,i3,377527.69520811166
w11,p11,i4,417826.30266023934
w11,p12,i1,513638.37218151597
w11,p12,i2,532222.7584847074
w11,p12,i3,522164.9824049202
w11,p12,i4,590044.8924900265
w11,p13,i1,648193.5303085106
w11,p13,i2,677618.6822765957
w11,p13,i3,661832.867037234
w11,p13,i4,751228.4936914893
w11,p14,i1,541940.7731316489
w11,p14,i2,567017.8329401596
w11,p14,i3,541252.8255252659
w11,p14,i4,625785.0295731382
w11,p15,i1,267162.11310704786
w11,p15,i2,292195.9426708776
w11,p15,i3,255481.07707513295
w11,p15,i4,316934.5516761968
w11,p16,i1,320623.27768484043
w11,p16,i2,323692.3135625
w11,p16,i3,331606.68395079783
w11,p16,i4,362856.2105359043
w11,p17,i1,328565.7731635638
w11,p17,i2,350307.6049348404
w11,p17,i3,322525.67076994677
w11,p17,i4,384440.0367273936
w11,p18,i1,550827.5859727394
w11,p18,i2,573980.1154142288
w11,p18,i3,561193.9123397606
w11,p18,i4,630393.2795152925
w11,p19,i1,313992.4348710106
w11,p19,i2,338929.7119029255
w11,p19,i3,301208.25172207446
w11,p19,i4,366353.06596143614
w11,p20,i1,98898.11164760638
w11,p20,i2,108044.07897207447
w11,p20,i3,98726.71855718084
w11,p20,i4,114485.71981249998
w12,p1,i1,771887.3750219415
w12,p1,i2,819786.1895485373
w12,p1,i3,827745.5116336435
w12,p1,i4,911914.2498464095
w12,p2,i1,544060.1784301861
w12,p2,i2,586534.627600399
w12,p2,i3,543766.2786908244
w12,p2,i4,639880.5353184841
w12,p3,i1,426567.58429587766
w12,p3,i2,438404.7146682181
w12,p3,i3,449319.86119481386
w12,p3,i4,489371.04846609046
w12,p4,i1,849062.3809082446
w12,p4,i2,917956.2851954787
w12,p4,i3,880231.404349734
w12,p4,i4,1013421.3797327128
w12,p5,i1,604944.3320325798
w12,p5,i2,638835.5072400266
w12,p5,i3,628669.7800910905
w12,p5,i4,707628.3015964096
w12,p6,i1,764723.4296442819
w12,p6,i2,815972.8386815159
w12,p6,i3,787846.1543038563
w12,p6,i4,899524.9076336436
w12,p7,i1,627900.6939833777
w12,p7,i2,677384.0291057181
w12,p7,i3,631841.9926908244
w12,p7,i4,742355.2759993351
w12,p8,i1,57402.356224069146
w12,p8,i2,60617.656362367015
w12,p8,i3,53337.05054321808
w12,p8,i4,64778.60204321808
w12,p9,i1,27324.097213430854
w12,p9,i2,28675.40368151596
w12,p9,i3,27480.437383643617
w12,p9,i4,33208.025846409575
w12,p10,i1,250710.98155518618
w12,p10,i2,265262.1262094415
w12,p10,i3,250284.78835837767
w12,p10,i4,299398.3740179521
w12,p11,i1,583521.6712420213
w12,p11,i2,610989.032944149
w12,p11,i3,612458.4613377659
w12,p11,i4,681189.0344707447
w12,p12,i1,828643.9421622341
w12,p12,i2,874179.2625877659
w12,p12,i3,864145.7715239362
w12,p12,i4,970255.3765026595
w12,p13,i1,1072405.6131648936
w12,p13,i2,1140621.8238138298
w12,p13,i3,1124214.9045531915
w12,p13,i4,1266113.2461755318
w12,p14,i1,878807.7853291223
w12,p14,i2,932782.0360206116
w12,p14,i3,904391.1125472074
w12,p14,i4,1030902.2618450798
w12,p15,i1,453242.45575398934
w12,p15,i2,495898.92586569145
w12,p15,i3,456163.4747805851
w12,p15,i4,542583.9174986702
w12,p16,i1,507148.268724734
w12,p16,i2,526692.4908736702
w12,p16,i3,534211.510511968
w12,p16,i4,589697.976543883
w12,p17,i1,515539.12396077125
w12,p17,i2,552483.9138011968
w12,p17,i3,522352.9861948138
w12,p17,i4,607972.9482160904
w12,p18,i1,895795.2687101064
w12,p18,i2,950649.3108856383
w12,p18,i3,932764.2745292553
w12,p18,i4,1043923.672731383
w12,p19,i1,507340.08346010634
w12,p19,i2,549419.5590079788
w12,p19,i3,505677.3711569149
w12,p19,i4,595640.3218164893
w12,p20,i1,162262.54599268618
w12,p20,i2,177417.50116289893
w12,p20,i3,164741.21920545213
w12,p20,i4,187312.19270545212
w13,p1,i1,915988.0460711436
w13,p1,i2,980046.8811349734
w13,p1,i3,989061.8486136968
w13,p1,i4,1092001.6965339095
w13,p2,i1,608205.3889188829
w13,p2,i2,657850.4853390957
w13,p2,i3,613729.0453178191
w13,p2,i4,718162.4052273936
w13,p3,i1,505032.12491888297
w13,p3,i2,525234.9495305851
w13,p3,i3,535700.473956117
w13,p3,i4,586816.7335359043
w13,p4,i1,967460.8758404255
w13,p4,i2,1049212.057648936
w13,p4,i3,1011767.3989734042
w13,p4,i4,1159459.8718297873
w13,p5,i1,705157.5804773936
w13,p5,i2,751442.3266422872
w13,p5,i3,739070.5914454787
w13,p5,i4,833017.2317965425
w13,p6,i1,881877.0790831117
w13,p6,i2,947325.0544714095
w13,p6,i3,916652.5750299202
w13,p6,i4,1045210.4125565159
w13,p7,i1,708516.0192832446
w13,p7,i2,768780.3527779256
w13,p7,i3,719119.8856343086
w13,p7,i4,841260.2696130319
w13,p8,i1,60745.02480119681
w13,p8,i2,64063.35588630319
w13,p8,i3,56739.32931183511
w13,p8,i4,68476.97491289894
w13,p9,i1,29939.28055319149
w13,p9,i2,31465.268744680852
w13,p9,i3,30419.867781914894
w13,p9,i4,36412.57930851064
w13,p10,i1,271826.6456023936
w13,p10,i2,288287.01852792554
w13,p10,i3,273795.75162898935
w13,p10,i4,325433.15447473404
w13,p11,i1,684790.6219474734
w13,p11,i2,723713.2083730053
w13,p11,i3,724916.9769208776
w13,p11,i4,807863.2133144946
w13,p12,i1,960649.8602606383
w13,p12,i2,1020266.4068457447
w13,p12,i3,1010761.9085159574
w13,p12,i4,1133769.3523563829
w13,p13,i1,1251785.842643617
w13,p13,i2,1340321.636542553
w13,p13,i3,1323532.7567393617
w13,p13,i4,1489099.864537234
w13,p14,i1,1010937.5337526596
w13,p14,i2,1079054.5962101063
w13,p14,i3,1050532.8267207446
w13,p14,i4,1193766.2410398936
w13,p15,i1,510815.7092905585
w13,p15,i2,560583.9322692819
w13,p15,i3,520001.2457533245
w13,p15,i4,613904.4575511968
w13,p16,i1,599392.9851037234
w13,p16,i2,629484.0336303192
w13,p16,i3,636305.385555851
w13,p16,i4,704848.8595718085
w13,p17,i1,570563.757681516
w13,p17,i2,612824.6892400266
w13,p17,i3,584345.2476868351
w13,p17,i4,676401.1934527926
w13,p18,i1,1040101.9279527925
w13,p18,i2,1111011.8190644947
w13,p18,i3,1091335.83296875
w13,p18,i4,1221396.623862367
w13,p19,i1,561682.6187466756
w13,p19,i2,609946.8071828458
w13,p19,i3,564971.5603902926
w13,p19,i4,661557.7749860373
w13,p20,i1,176246.49645146276
w13,p20,i2,193193.18213763298
w13,p20,i3,179815.21488231383
w13,p20,i4,204154.49730784577
w14,p1,i1,569965.755193484
w14,p1,i2,600207.3068424201
w14,p1,i3,607518.1028636968
w14,p1,i4,670476.025799867
w14,p2,i1,366091.4798537234
w14,p2,i2,392660.37647074467
w14,p2,i3,356147.9625771276
w14,p2,i4,427604.9784973404
w14,p3,i1,375088.37262101064
w14,p3,i2,382460.9226954787
w14,p3,i3,396698.70364228723
w14,p3,i4,431074.09665292554
w14,p4,i1,550713.6006023936
w14,p4,i2,594920.8184428192
w14,p4,i3,559104.9913523935
w14,p4,i4,655073.9532513297
w14,p5,i1,475573.7219242021
w14,p5,i2,498676.8127327127
w14,p5,i3,492311.8371103723
w14,p5,i4,554079.6641050532
w14,p6,i1,568577.1637413563
w14,p6,i2,601649.9648158244
w14,p6,i3,580017.0095977393
w14,p6,i4,664964.6894115692
w14,p7,i1,445508.6049368351
w14,p7,i2,477989.5743198138
w14,p7,i3,439149.86526662234
w14,p7,i4,522116.65132513293
w14,p8,i1,35588.833071808505
w14,p8,i2,37558.27190159574
w14,p8,i3,31985.4678537234
w14,p8,i4,40054.99496010638
w14,p9,i1,19506.980055851065
w14,p9,i2,20286.28576861702
w14,p9,i3,19134.929039893617
w14,p9,i4,23544.85397606383
w14,p10,i1,165577.12691422872
w14,p10,i2,175039.68140359042
w14,p10,i3,161002.35107380318
w14,p10,i4,197418.30426529254
w14,p11,i1,459968.01379720744
w14,p11,i2,477730.8420525266
w14,p11,i3,482170.66331316484
w14,p11,i4,536025.8895046542
w14,p12,i1,609616.2647666223
w14,p12,i2,638480.1643198138
w14,p12,i3,630022.6792293882
w14,p12,i4,711565.5599208777
w14,p13,i1,775312.738974734
w14,p13,i2,819558.3468257978
w14,p13,i3,804045.5522672872
w14,p13,i4,912173.2001715425
w14,p14,i1,622528.657299202
w14,p14,i2,655990.1262992021
w14,p14,i3,631464.7691928191
w14,p14,i4,726756.0839428192
w14,p15,i1,281933.7478297872
w14,p15,i2,309427.5366489361
w14,p15,i3,273199.20152127655
w14,p15,i4,335936.7497340425
w14,p16,i1,417521.91454388294
w14,p16,i2,431580.3472726064
w14,p16,i3,439911.4982087766
w14,p16,i4,485298.48113962763
w14,p17,i1,338590.7926894947
w14,p17,i2,361787.5286256649
w14,p17,i3,335826.3362852393
w14,p17,i4,399409.0762586436
w14,p18,i1,657974.4359394946
w14,p18,i2,693125.9238011967
w14,p18,i3,678519.0915139627
w14,p18,i4,763715.3503277925
w14,p19,i1,322371.6647666223
w14,p19,i2,349369.01262832445
w14,p19,i3,309961.4925166223
w14,p19,i4,376362.8068038564
w14,p20,i1,97753.8114375
w14,p20,i2,107279.49086835106
w14,p20,i3,96147.79360771275
w14,p20,i4,112319.95007047872
w15,p1,i1,275765.93508111703
w15,p1,i2,277562.8226183511
w15,p1,i3,287564.1412194149
w15,p1,i4,311563.0581023936
w15,p2,i1,203081.1751349734
w15,p2,i2,213072.95940093085
w15,p2,i3,186978.5393636968
w15,p2,i4,233305.75332646276
w15,p3,i1,189765.80480518617
w15,p3,i2,180797.40791156914
w15,p3,i3,196405.17624667552
w15,p3,i4,204367.3451243351
w15,p4,i1,289490.2002493351
w15,p4,i2,307049.41446210106
w15,p4,i3,279814.7572918883
w15,p4,i4,338450.68604188826
w15,p5,i1,241311.0539674202
w15,p5,i2,239914.64831848402
w15,p5,i3,242697.0455525266
w15,p5,i4,268805.6044674202
w15,p6,i1,297480.0972546542
w15,p6,i2,302718.46296210104
w15,p6,i3,292164.36723337765
w15,p6,i4,336137.9942493351
w15,p7,i1,243880.57665093083
w15,p7,i2,252936.05470412233
w15,p7,i3,230107.70168284574
w15,p7,i4,281567.45241688826
w15,p8,i1,21622.83435172872
w15,p8,i2,22767.81649534574
w15,p8,i3,18591.09160172872
w15,p8,i4,24598.754787898935
w15,p9,i1,12110.590193484042
w15,p9,i2,12308.360826462766
w15,p9,i3,11039.63315625
w15,p9,i4,14192.403650930852
w15,p10,i1,97617.94922207446
w15,p10,i2,100220.11684441488
w15,p10,i3,88922.07140292553
w15,p10,i4,113600.62411569149
w15,p11,i1,232571.37890093084
w15,p11,i2,228484.3816456117
w15,p11,i3,236906.69448071808
w15,p11,i4,257594.1732253989
w15,p12,i1,314880.6946781915
w15,p12,i2,316795.0037260638
w15,p12,i3,312856.3538430851
w15,p12,i4,353805.67394946807
w15,p13,i1,395542.3411429521
w15,p13,i2,403051.57045146276
w15,p13,i3,394740.1192599734
w15,p13,i4,449770.53951529256
w15,p14,i1,329104.96087300533
w15,p14,i2,335579.0225804521
w15,p14,i3,318882.2921708776
w15,p14,i4,373003.7323730053
w15,p15,i1,158725.32098470745
w15,p15,i2,172702.18085704785
w15,p15,i3,144641.24089428192
w15,p15,i4,188432.54501662235
w15,p16,i1,210015.63480917554
w15,p16,i2,203766.67862832447
w15,p16,i3,216202.63474002658
w15,p16,i4,231277.76346875
w15,p17,i1,188406.0352726064
w15,p17,i2,197963.9841236702
w15,p17,i3,176091.47061835104
w15,p17,i4,217961.0254162234
w15,p18,i1,332354.1101954787
w15,p18,i2,336438.3927327128
w15,p18,i3,331571.16141888296
w15,p18,i4,372341.1479082447
w15,p19,i1,179397.17264760638
w15,p19,i2,191697.44721143617
w15,p19,i3,162853.65233909574
w15,p19,i4,208463.55100398939
w15,p20,i1,48645.19967287234
w15,p20,i2,52815.910295212765
w15,p20,i3,46307.86615159574
w15,p20,i4,56279.5486143617
w16,p1,i1,519868.3562792553
w16,p1,i2,545758.9938909574
w16,p1,i3,552918.5745824467
w16,p1,i4,606860.895199468
w16,p2,i1,372323.52868882974
w16,p2,i2,398870.9894441489
w16,p2,i3,363479.7976090425
w16,p2,i4,435011.39401329786
w16,p3,i1,289650.9297214096
w16,p3,i2,290100.23987034574
w16,p3,i3,302280.09568417555
w16,p3,i4,323998.94977460103
w16,p4,i1,577205.8581688829
w16,p4,i2,621864.1524720744
w16,p4,i3,588843.7675731382
w16,p4,i4,686180.0946635638
w16,p5,i1,409923.1711216755
w16,p5,i2,426363.860212101
w16,p5,i3,420595.1608131649
w16,p5,i4,472242.67936635634
w16,p6,i1,518696.1142406915
w16,p6,i2,546670.1219162233
w16,p6,i3,526134.0063523935
w16,p6,i4,602807.3971821808
w16,p7,i1,426215.9392466755
w16,p7,i2,454828.03365093085
w16,p7,i3,420313.1816722074
w16,p7,i4,500442.0268796542
w16,p8,i1,40135.478520611694
w16,p8,i2,42285.7497599734
w16,p8,i3,36434.86889827127
w16,p8,i4,45144.33886103723
w16,p9,i1,18918.26966356383
w16,p9,i2,19621.94262101064
w16,p9,i3,18423.835610372338
w16,p9,i4,22785.691429521277
w16,p10,i1,175244.2076529255
w16,p10,i2,184299.02787632975
w16,p10,i3,170533.38288164893
w16,p10,i4,207992.63564228723
w16,p11,i1,397322.67070345744
w16,p11,i2,409198.6000013298
w16,p11,i3,412027.7348949468
w16,p11,i4,455761.58442686166
w16,p12,i1,561756.9555365691
w16,p12,i2,585523.0687014627
w16,p12,i3,576816.8481855053
w16,p12,i4,649465.1039514628
w16,p13,i1,724713.5929720744
w16,p13,i2,762720.5672167552
w16,p13,i3,749025.0020518616
w16,p13,i4,846545.2937220744
w16,p14,i1,597412.1877426861
w16,p14,i2,627774.4445671542
w16,p14,i3,603873.8618916223
w16,p14,i4,693665.196492686
w16,p15,i1,308410.5778610372
w16,p15,i2,336940.6147440159
w16,p15,i3,302532.8585844415
w16,p15,i4,368239.6025259308
w16,p16,i1,344848.3204035904
w16,p16,i2,351163.7697493351
w16,p16,i3,359342.38523869676
w16,p16,i4,393122.57953656913
w16,p17,i1,353947.32373537234
w16,p17,i2,377715.25453856384
w16,p17,i3,350187.503331117
w16,p17,i4,414593.9482034574
w16,p18,i1,605101.9099022606
w16,p18,i2,634969.3940884308
w16,p18,i3,622101.3555139627
w16,p18,i4,697411.6265405584
w16,p19,i1,346989.49040824466
w16,p19,i2,374846.966956117
w16,p19,i3,337575.1982646276
w16,p19,i4,406354.9004029255
w16,p20,i1,113218.40113164893
w16,p20,i2,123983.87387632979
w16,p20,i3,113271.95608909574
w16,p20,i4,130776.43144015956
w17,p1,i1,589470.190849734
w17,p1,i2,621664.3248922873
w17,p1,i3,627695.5765731382
w17,p1,i4,690419.1746369681
w17,p2,i1,439128.9560079787
w17,p2,i2,472129.91697074467
w17,p2,i3,432554.8206728723
w17,p2,i4,513946.8704015957
w17,p3,i1,324977.7162985372
w17,p3,i2,328407.3340910904
w17,p3,i3,340058.09817087767
w17,p3,i4,366517.46200598404
w17,p4,i1,674217.1703337766
w17,p4,i2,727787.0864667553
w17,p4,i3,691026.1375944149
w17,p4,i4,802208.6020252659
w17,p5,i1,467013.21990226064
w17,p5,i2,487885.8072054521
w17,p5,i3,480397.5411682181
w17,p5,i4,539882.590630984
w17,p6,i1,597568.7308158245
w17,p6,i2,632772.1027573138
w17,p6,i3,608795.4786243351
w17,p6,i4,696831.1637573139
w17,p7,i1,497795.5149494681
w17,p7,i2,533383.0633271276
w17,p7,i3,494387.3275079787
w17,p7,i4,585323.352162234
w17,p8,i1,48808.03457380319
w17,p8,i2,51563.70731848404
w17,p8,i3,44847.23380252659
w17,p8,i4,54959.914376994675
w17,p9,i1,22520.408499335106
w17,p9,i2,23553.143525930853
w17,p9,i3,22278.11226529255
w17,p9,i4,27255.419983377662
w17,p10,i1,209244.43093085106
w17,p10,i2,220637.62209042552
w17,p10,i3,205883.8556542553
w17,p10,i4,248488.83762234042
w17,p11,i1,452257.04592952126
w17,p11,i2,468621.0148018617
w17,p11,i3,470177.50264228723
w17,p11,i4,521494.31388696807
w17,p12,i1,646555.9475531915
w17,p12,i2,677462.3955691489
w17,p12,i3,666659.3320053192
w17,p12,i4,750442.2192234042
w17,p13,i1,831186.9100046542
w17,p13,i2,878202.285318484
w17,p13,i3,862380.222249335
w17,p13,i4,973777.9517014627
w17,p14,i1,692498.1500465425
w17,p14,i2,731189.1006050531
w17,p14,i3,703792.8412646276
w17,p14,i4,806687.6310784575
w17,p15,i1,365084.34661768615
w17,p15,i2,399138.0964474734
w17,p15,i3,361586.2087506649
w17,p15,i4,435769.1252506649
w17,p16,i1,388968.18858178187
w17,p16,i2,398411.1105339096
w17,p16,i3,406127.66732646275
w17,p16,i4,445826.46067220747
w17,p17,i1,421148.6898537234
w17,p17,i2,450796.6346728723
w17,p17,i3,420229.11739627656
w17,p17,i4,493783.6416303191
w17,p18,i1,694369.5118271277
w17,p18,i2,732058.2639654255
w17,p18,i3,716266.6775718085
w17,p18,i4,802857.094805851
w17,p19,i1,412749.65240292554
w17,p19,i2,446645.21495611704
w17,p19,i3,405470.87981781916
w17,p19,i4,483252.75792420213
w17,p20,i1,134741.03936037235
w17,p20,i2,147378.62250398938
w17,p20,i3,135264.28108909575
w17,p20,i4,154867.4581263298
w18,p1,i1,888389.538305851
w18,p1,i2,948298.2842420213
w18,p1,i3,961387.6403643617
w18,p1,i4,1058173.8516356384
w18,p2,i1,574247.5547293883
w18,p2,i2,621578.5082825797
w18,p2,i3,579296.3664315159
w18,p2,i4,678112.8468570479
w18,p3,i1,483195.30760039896
w18,p3,i2,500624.37831316487
w18,p3,i3,512545.3495206117
w18,p3,i4,559584.3238344415
w18,p4,i1,923190.3169900266
w18,p4,i2,1000828.0408091755
w18,p4,i3,967173.8719421542
w18,p4,i4,1106010.644537899
w18,p5,i1,675416.2019481383
w18,p5,i2,718908.3540438829
w18,p5,i3,709022.4977513298
w18,p5,i4,797283.7801875001
w18,p6,i1,840608.0677400265
w18,p6,i2,902024.3630166223
w18,p6,i3,874489.8407347074
w18,p6,i4,995318.6126442819
w18,p7,i1,669194.0436382978
w18,p7,i2,725882.2280159574
w18,p7,i3,679141.2028244681
w18,p7,i4,794181.1776861702
w18,p8,i1,55530.632720744674
w18,p8,i2,58629.3518324468
w18,p8,i3,51541.060013297865
w18,p8,i4,62301.48169946808
w18,p9,i1,27356.091124335107
w18,p9,i2,28726.48029986702
w18,p9,i3,27712.226427526595
w18,p9,i4,33277.36664029255
w18,p10,i1,250730.11963098403
w18,p10,i2,266456.4212533244
w18,p10,i3,252040.91149268617
w18,p10,i4,300254.0743543883
w18,p11,i1,656342.3891070478
w18,p11,i2,692185.6781602394
w18,p11,i3,696068.2943783244
w18,p11,i4,773342.1518942819
w18,p12,i1,919743.0340890958
w18,p12,i2,975227.4768125
w18,p12,i3,969157.9132273936
w18,p12,i4,1084455.2948337765
w18,p13,i1,1201891.0399461435
w18,p13,i2,1285173.7344886968
w18,p13,i3,1272934.288887633
w18,p13,i4,1428881.0141163564
w18,p14,i1,964035.0008869681
w18,p14,i2,1027980.0594295212
w18,p14,i3,1003088.4739614362
w18,p14,i4,1137749.2674507978
w18,p15,i1,483281.4736821808
w18,p15,i2,530971.6832194149
w18,p15,i3,492790.5103417553
w18,p15,i4,581638.0568470744
w18,p16,i1,574133.1004441489
w18,p16,i2,601384.0061569149
w18,p16,i3,610631.8408430851
w18,p16,i4,674068.0242898936
w18,p17,i1,538359.1075884309
w18,p17,i2,578516.8043756649
w18,p17,i3,551429.5379660904
w18,p17,i4,638130.5062639627
w18,p18,i1,999992.9461868351
w18,p18,i2,1066414.3008091755
w18,p18,i3,1050307.9029634309
w18,p18,i4,1172851.2556868352
w18,p19,i1,530846.6361023936
w18,p19,i2,576998.3809109043
w18,p19,i3,533858.2051875
w18,p19,i4,625357.5745970744
w18,p20,i1,168915.2156343085
w18,p20,i2,185678.61759707448
w18,p20,i3,171895.81381515955
w18,p20,i4,195761.62871409574
w19,p1,i1,765783.4104700797
w19,p1,i2,813027.5265339096
w19,p1,i3,822972.8538211436
w19,p1,i4,905918.323943484
w19,p2,i1,508738.68986170215
w19,p2,i2,546442.5237978724
w19,p2,i3,506429.6099840426
w19,p2,i4,595250.8703776596
w19,p3,i1,435002.4281223404
w19,p3,i2,447629.26358510635
w19,p3,i3,459881.2365
w19,p3,i4,500921.43594148936
w19,p4,i1,801648.2877347075
w19,p4,i2,865559.3580964096
w19,p4,i3,830487.9159740692
w19,p4,i4,955003.9381815159
w19,p5,i1,599307.2126010638
w19,p5,i2,632774.1229734042
w19,p5,i3,624320.9839999999
w19,p5,i4,701360.3313563829
w19,p6,i1,743724.06521875
w19,p6,i2,792218.210612367
w19,p6,i3,767122.6108942819
w19,p6,i4,873898.2073517287
w19,p7,i1,597464.435305851
w19,p7,i2,642802.8269015957
w19,p7,i3,600279.7340930852
w19,p7,i4,703573.1267047873
w19,p8,i1,51979.103557845745
w19,p8,i2,54694.437392952124
w19,p8,i3,47878.25911103723
w19,p8,i4,58166.36802593085
w19,p9,i1,25391.057985372343
w19,p9,i2,26542.996905585107
w19,p9,i3,25499.80933643617
w19,p9,i4,30812.283698138297
w19,p10,i1,230322.9985106383
w19,p10,i2,243291.7427606383
w19,p10,i3,229071.27353723405
w19,p10,i4,274287.4700904255
w19,p11,i1,580631.3615385639
w19,p11,i2,607932.0112406914
w19,p11,i3,611354.662581117
w19,p11,i4,678843.7848045212
w19,p12,i1,805227.4493490692
w19,p12,i2,848459.523912899
w19,p12,i3,840664.729737367
w19,p12,i4,942567.0808011969
w19,p13,i1,1045785.7703417554
w19,p13,i2,1111493.507256649
w19,p13,i3,1097819.1130013298
w19,p13,i4,1234812.2130385637
w19,p14,i1,845799.10696875
w19,p14,i2,896070.2269049202
w19,p14,i3,870878.837325133
w19,p14,i4,990846.1868676862
w19,p15,i1,421415.420606383
w19,p15,i2,459753.7615851064
w19,p15,i3,422904.73888829787
w19,p15,i4,502374.82243085105
w19,p16,i1,512595.0326688829
w19,p16,i2,533194.0669986702
w19,p16,i3,541899.9964507979
w19,p16,i4,597501.7011422872
w19,p17,i1,475090.73598271277
w19,p17,i2,507416.06513164897
w19,p17,i3,479848.43509973405
w19,p17,i4,558428.1480093085
w19,p18,i1,871986.2780671542
w19,p18,i2,924178.542737367
w19,p18,i3,908248.4131256649
w19,p18,i4,1015389.3652905585
w19,p19,i1,466392.01535106386
w19,p19,i2,503536.71950531914
w19,p19,i3,461777.80606914894
w19,p19,i4,544230.1077978724
w19,p20,i1,148741.17970146277
w19,p20,i2,162086.9398769947
w19,p20,i3,149477.41066422872
w19,p20,i4,170004.52604720747
w20,p1,i1,470594.3211449468
w20,p1,i2,490581.03548005316
w20,p1,i3,491888.6762513298
w20,p1,i4,541562.6128151596
w20,p2,i1,391284.4038849734
w20,p2,i2,417750.9232679521
w20,p2,i3,377968.05286369676
w20,p2,i4,453516.78614029253
w20,p3,i1,270995.7625525266
w20,p3,i2,269191.6255738032
w20,p3,i3,282076.98904720746
w20,p3,i4,302237.95573337766
w20,p4,i1,583116.3673636968
w20,p4,i2,625382.62815625
w20,p4,i3,586194.561193484
w20,p4,i4,687352.0478264628
w20,p5,i1,388339.352268617
w20,p5,i2,399860.5912632978
w20,p5,i3,391393.8090345744
w20,p5,i4,440986.65565691487
w20,p6,i1,507580.28242087766
w20,p6,i2,531341.3424527926
w20,p6,i3,507596.9599049202
w20,p6,i4,584028.7521442819
w20,p7,i1,432426.32191888295
w20,p7,i2,458694.344993351
w20,p7,i3,419672.6683337766
w20,p7,i4,501893.2385305851
w20,p8,i1,48122.97262167552
w20,p8,i2,50712.133339760636
w20,p8,i3,44124.42943018617
w20,p8,i4,54267.03453124999
w20,p9,i1,21208.49688430851
w20,p9,i2,22099.33363430851
w20,p9,i3,20837.254980053192
w20,p9,i4,25713.396671542552
w20,p10,i1,200552.16349667552
w20,p10,i2,210373.9056456117
w20,p10,i3,195711.22054454786
w20,p10,i4,237627.3931243351
w20,p11,i1,374772.5546914894
w20,p11,i2,382875.2692446808
w20,p11,i3,382889.2319574468
w20,p11,i4,425356.1160478723
w20,p12,i1,544976.7868271277
w20,p12,i2,564658.744481383
w20,p12,i3,551421.0365452127
w20,p12,i4,623964.240625
w20,p13,i1,687679.3212978723
w20,p13,i2,718167.771680851
w20,p13,i3,699616.249319149
w20,p13,i4,794242.3563989361
w20,p14,i1,589325.5904055851
w20,p14,i2,616321.7486981383
w20,p14,i3,586465.0580172872
w20,p14,i4,677958.7105332447
w20,p15,i1,312793.4673743351
w20,p15,i2,339457.9834700798
w20,p15,i3,299134.05199135636
w20,p15,i4,367082.3060445479
w20,p16,i1,316468.3463902925
w20,p16,i2,318603.2616030585
w20,p16,i3,324395.7248902925
w20,p16,i4,356155.3291243351
w20,p17,i1,386019.72399268614
w20,p17,i2,410315.8765511968
w20,p17,i3,378699.6712905585
w20,p17,i4,448034.5912852393
w20,p18,i1,582839.6572699468
w20,p18,i2,607823.4687805851
w20,p18,i3,591591.3033337765
w20,p18,i4,665018.3412114361
w20,p19,i1,371175.8674388298
w20,p19,i2,398751.6704547872
w20,p19,i3,356830.3414335106
w20,p19,i4,429420.9730079787
w20,p20,i1,126251.03381715425
w20,p20,i2,137363.4435511968
w20,p20,i3,125567.18738098403
w20,p20,i4,143862.76615757978
